hex_id,computed_score,tier,hotspot,explanation,confidence
8942dd6734fffff,29.92,Low Potential,False,Low competition advantage,30.8034491744
8942d98e957ffff,34.55,Low Potential,False,Low competition advantage,38.863143024
8942d994063ffff,35.46,Low Potential,False,Low competition advantage,40.504499302
8942dd66907ffff,30.05,Low Potential,False,Low competition advantage,31.0159337212
8942d985137ffff,36.67,Low Potential,False,Low competition advantage,42.552912494
8942d9174a7ffff,35.78,Low Potential,False,Low competition advantage,40.996265777999994
8942d98dbb7ffff,35.27,Low Potential,False,Low competition advantage,40.116134302
8942d98d917ffff,34.68,Low Potential,False,Low competition advantage,39.08818581
8942d994e4bffff,35.82,Low Potential,False,Low competition advantage,41.2947523674
8942d917053ffff,37.72,Low Potential,False,Low competition advantage,44.5879223939
8942d9118b7ffff,35.94,Low Potential,False,Low competition advantage,41.283782476
8942dd66ab7ffff,30.14,Low Potential,False,Low competition advantage,31.1750512328
8942d985e7bffff,34.46,Low Potential,False,Low competition advantage,38.694060271999994
8942d9934b3ffff,30.16,Low Potential,False,Low competition advantage,31.209133873
8942dd6447bffff,30.06,Low Potential,False,Low competition advantage,31.048923199
8942d98c893ffff,34.08,Low Potential,False,Low competition advantage,38.035382254
8942d99593bffff,33.18,Low Potential,False,Low competition advantage,36.5258538202
8942d98462bffff,37.13,Low Potential,False,Low competition advantage,43.358757317999995
8942d992053ffff,30.1,Low Potential,False,Low competition advantage,31.1078929352
8942dd646c3ffff,29.96,Low Potential,False,Low competition advantage,30.8631055424
8942d98444bffff,36.09,Low Potential,False,Low competition advantage,41.545040546
8942d985a43ffff,34.62,Low Potential,False,Low competition advantage,39.2049440297
8942dd60923ffff,29.71,Low Potential,False,Low competition advantage,30.442037381799995
8942d91ac3bffff,33.47,Low Potential,False,Low competition advantage,36.975997278
8942dd65487ffff,29.88,Low Potential,False,Low competition advantage,30.741949345
8942d911a8fffff,34.53,Low Potential,False,Low competition advantage,39.0490260388
8942d91adbbffff,34.5,Low Potential,False,Low competition advantage,38.768040856
8942dd669cbffff,29.97,Low Potential,False,Low competition advantage,31.026417048
8942d98db6bffff,35.79,Low Potential,False,Low competition advantage,41.024502044
8942dd66a87ffff,30.11,Low Potential,False,Low competition advantage,31.1600385192
8942d9851a7ffff,37.34,Low Potential,False,Low competition advantage,43.719999456
8942d98cddbffff,34.07,Low Potential,False,Low competition advantage,38.034522428
8942d992643ffff,30.2,Low Potential,False,Low competition advantage,31.2957001076
8942d91adcbffff,34.21,Low Potential,False,Low competition advantage,38.267746038
8942d98668bffff,32.9,Low Potential,False,Low competition advantage,35.996976671999995
8942d98c8cfffff,34.31,Low Potential,False,Low competition advantage,38.446067814
8942d9946a3ffff,33.44,Low Potential,False,Low competition advantage,36.934803034
8942d9862d7ffff,32.82,Low Potential,False,Low competition advantage,35.862155414
8942d994303ffff,36.25,Low Potential,False,Low competition advantage,41.8779011246
8942d91ad43ffff,34.11,Low Potential,False,Low competition advantage,38.259949162
8942dd6451bffff,29.99,Low Potential,False,Low competition advantage,30.939482763999997
8942d98ca8fffff,34.61,Low Potential,False,Low competition advantage,38.967144204
8942dd6468bffff,30.01,Low Potential,False,Low competition advantage,30.9617232152
8942d995d9bffff,36.48,Low Potential,False,Low competition advantage,42.230430813999995
8942d992627ffff,30.1,Low Potential,False,Low competition advantage,31.1219434678
8942d98d9bbffff,34.6,Low Potential,False,Low competition advantage,38.961221368
8942d9940cbffff,34.03,Low Potential,False,Low competition advantage,37.956574337999996
8942dd64427ffff,30.07,Low Potential,False,Low competition advantage,31.065213074799995
8942d911d63ffff,37.27,Low Potential,False,Low competition advantage,43.603618116
8942dd60bb7ffff,29.62,Low Potential,False,Low competition advantage,30.2878299606
8942dd66957ffff,30.05,Low Potential,False,Low competition advantage,31.0399316948
8942d98428bffff,37.39,Low Potential,False,Low competition advantage,43.816902234
8942d98e98bffff,34.26,Low Potential,False,Low competition advantage,38.371318720000005
8942d98627bffff,33.8,Low Potential,False,Low competition advantage,37.56222373
8942dd6548bffff,29.86,Low Potential,False,Low competition advantage,30.715517747799996
8942d98db63ffff,35.62,Low Potential,False,Low competition advantage,40.735398932
8942d98ed27ffff,34.36,Low Potential,False,Low competition advantage,38.6028296961
8942d91186bffff,34.98,Low Potential,False,Low competition advantage,39.9271723382
8942d98d97bffff,35.17,Low Potential,False,Low competition advantage,39.945737854
8942d9866bbffff,32.75,Low Potential,False,Low competition advantage,35.8814311748
8942d9844cbffff,34.66,Low Potential,False,Low competition advantage,39.060285914
8942d91ac73ffff,33.06,Low Potential,False,Low competition advantage,36.276352466
8942d986613ffff,32.87,Low Potential,False,Low competition advantage,35.95636596
8942dd29b63ffff,30.21,Low Potential,False,Low competition advantage,31.318418616400002
8942d91ad03ffff,34.33,Low Potential,False,Low competition advantage,38.5864076805
8942d985e6bffff,34.41,Low Potential,False,Low competition advantage,38.6642646664
8942d98427bffff,37.31,Low Potential,False,Low competition advantage,43.686450646
8942d910d63ffff,42.8,Low Potential,False,High population demand | Low competition advantage,53.294449974299994
8942d910b9bffff,41.38,Low Potential,False,High population demand | Low competition advantage,51.094249826600006
8942d98ed37ffff,34.3,Low Potential,False,Low competition advantage,38.44192138
8942d9934d7ffff,30.07,Low Potential,False,Low competition advantage,31.0731881238
8942d91ad13ffff,34.48,Low Potential,False,Low competition advantage,38.748637298
8942d910807ffff,42.07,Low Potential,False,High population demand | Low competition advantage,52.032238337
8942d910b83ffff,41.33,Low Potential,False,High population demand | Low competition advantage,51.0601095615
8942d9866a3ffff,32.7,Low Potential,False,Low competition advantage,35.8777559656
8942dd64477ffff,30.03,Low Potential,False,Low competition advantage,31.0123831676
8942d911853ffff,34.44,Low Potential,False,Low competition advantage,38.686153204
8942d992623ffff,30.13,Low Potential,False,Low competition advantage,31.180982273199998
8942d994367ffff,36.4,Low Potential,False,Low competition advantage,42.09119871
8942d911e2fffff,34.39,Low Potential,False,Low competition advantage,38.608281408
8942d98d9b3ffff,34.52,Low Potential,False,Low competition advantage,38.834402478
8942dd669afffff,30.02,Low Potential,False,Low competition advantage,30.9902800472
8942d98db77ffff,35.48,Low Potential,False,Low competition advantage,40.503222364
8942dd64687ffff,29.97,Low Potential,False,Low competition advantage,30.9125064686
8942d98eb77ffff,34.6,Low Potential,False,Low competition advantage,38.965067582
8942dd60977ffff,29.68,Low Potential,False,Low competition advantage,30.399989798
8942d99265bffff,30.21,Low Potential,False,Low competition advantage,31.3251385712
8942d91181bffff,34.56,Low Potential,False,Low competition advantage,38.897828016
8942d984207ffff,37.36,Low Potential,False,Low competition advantage,43.9288384328
8942d98e94fffff,34.42,Low Potential,False,Low competition advantage,38.657693187999996
8942dd66867ffff,30.08,Low Potential,False,Low competition advantage,31.1001594092
8942d911e67ffff,34.41,Low Potential,False,Low competition advantage,38.641758484
8942d98cc2fffff,34.05,Low Potential,False,Low competition advantage,38.010608583999996
8942d9862c7ffff,32.97,Low Potential,False,Low competition advantage,36.12430105599999
8942d910847ffff,41.6,Low Potential,False,High population demand | Low competition advantage,51.1939954718
8942d9943d7ffff,35.96,Low Potential,False,Low competition advantage,41.338596484
8942dd654c3ffff,29.86,Low Potential,False,Low competition advantage,30.7147974694
8942d993487ffff,30.15,Low Potential,False,Low competition advantage,31.228584605400002
8942d986603ffff,32.73,Low Potential,False,Low competition advantage,35.719699268
8942d98ca87ffff,34.48,Low Potential,False,Low competition advantage,38.766134122000004
8942d98c8c7ffff,34.04,Low Potential,False,Low competition advantage,38.002896072
8942d984633ffff,36.95,Low Potential,False,Low competition advantage,43.056073456
8942d911817ffff,34.71,Low Potential,False,Low competition advantage,39.160239362
8942d9846b3ffff,36.65,Low Potential,False,Low competition advantage,42.535134888
8942d911e6bffff,34.38,Low Potential,False,Low competition advantage,38.597539588
8942dd66903ffff,30.0,Low Potential,False,Low competition advantage,30.9682785462
8942d91ac23ffff,33.84,Low Potential,False,Low competition advantage,37.657314930000005
8942d98db3bffff,35.46,Low Potential,False,Low competition advantage,40.472566956
8942d994377ffff,36.41,Low Potential,False,Low competition advantage,42.12312311
8942d99263bffff,30.15,Low Potential,False,Low competition advantage,31.2240619492
8942d98ca4fffff,34.5,Low Potential,False,Low competition advantage,38.798360352
8942d91ae87ffff,32.32,Low Potential,False,Low competition advantage,35.009515869999994
8942d98cdd3ffff,34.3,Low Potential,False,Low competition advantage,38.456534952
8942d98e91bffff,34.48,Low Potential,False,Low competition advantage,38.772400835999996
8942d98ed2fffff,34.36,Low Potential,False,Low competition advantage,38.557099810000004
8942d98626bffff,33.86,Low Potential,False,Low competition advantage,37.698680816
8942d984293ffff,37.23,Low Potential,False,Low competition advantage,43.550593158
8942dd6682fffff,30.02,Low Potential,False,Low competition advantage,31.012282842
8942dd6684bffff,30.05,Low Potential,False,Low competition advantage,31.120621955399997
8942d91080bffff,41.59,Low Potential,False,High population demand | Low competition advantage,51.143665139999996
8942d9946b3ffff,33.32,Low Potential,False,Low competition advantage,36.7484503
8942d9940dbffff,33.82,Low Potential,False,Low competition advantage,37.617773463999995
8942d98420fffff,37.43,Low Potential,False,Low competition advantage,43.9953706758
8942d9118a3ffff,35.77,Low Potential,False,Low competition advantage,41.027478156
8942dd6444fffff,30.01,Low Potential,False,Low competition advantage,30.986123754599998
8942d98d977ffff,35.04,Low Potential,False,Low competition advantage,39.831498735400004
8942d994313ffff,36.1,Low Potential,False,Low competition advantage,41.6255205104
8942d98660fffff,32.75,Low Potential,False,Low competition advantage,35.762641046
8942d984453ffff,35.65,Low Potential,False,Low competition advantage,40.811382238
8942d985e8fffff,35.31,Low Potential,False,Low competition advantage,40.220366894
8942dd645cfffff,29.97,Low Potential,False,Low competition advantage,30.922827729399998
8942dd29b7bffff,30.12,Low Potential,False,Low competition advantage,31.185736913200003
8942d985e97ffff,35.64,Low Potential,False,Low competition advantage,40.79510824
8942dd60937ffff,29.73,Low Potential,False,Low competition advantage,30.510554047400003
8942dd29b2fffff,30.19,Low Potential,False,Low competition advantage,31.3090616356
8942d91ada3ffff,34.47,Low Potential,False,Low competition advantage,38.762797662
8942dd67333ffff,29.92,Low Potential,False,Low competition advantage,30.8446206036
8942d98621bffff,33.12,Low Potential,False,Low competition advantage,36.405715124
8942dd67347ffff,29.88,Low Potential,False,Low competition advantage,30.7759230884
8942d985127ffff,36.41,Low Potential,False,Low competition advantage,42.139451451999996
8942dd64423ffff,30.03,Low Potential,False,Low competition advantage,31.039751231
8942d910ac7ffff,40.77,Low Potential,False,Low competition advantage,49.731959852
8942d98db33ffff,35.47,Low Potential,False,Low competition advantage,40.500516864000005
8942d98c84bffff,34.38,Low Potential,False,Low competition advantage,38.610577836
8942d98ca47ffff,34.5,Low Potential,False,Low competition advantage,38.80914387
8942d99430fffff,36.29,Low Potential,False,Low competition advantage,41.926545902
8942d99260fffff,30.14,Low Potential,False,Low competition advantage,31.2326526748
8942d985e73ffff,34.58,Low Potential,False,Low competition advantage,38.950526574
8942d994057ffff,34.7,Low Potential,False,Low competition advantage,39.169694546
8942dd646dbffff,29.92,Low Potential,False,Low competition advantage,30.843392727999998
8942d985a4fffff,34.48,Low Potential,False,Low competition advantage,39.015853208
8942dd6097bffff,29.61,Low Potential,False,Low competition advantage,30.311703214999998
8942d91ae8bffff,31.95,Low Potential,False,Low competition advantage,34.379836518
8942d910a87ffff,41.2,Low Potential,False,High population demand | Low competition advantage,50.473575800000006
8942dd6734bffff,29.86,Low Potential,False,Low competition advantage,30.7468096166
8942d994e47ffff,35.77,Low Potential,False,Low competition advantage,41.347007435
8942d98d90fffff,34.89,Low Potential,False,Low competition advantage,39.498984382
8942d98ebafffff,34.57,Low Potential,False,Low competition advantage,39.0134922725
8942d985cdbffff,37.03,Low Potential,False,Low competition advantage,43.220136054
8942d9921cbffff,29.81,Low Potential,False,Low competition advantage,30.660305026199996
8942d984213ffff,37.5,Low Potential,False,Low competition advantage,44.046334789999996
8942d911d6bffff,36.55,Low Potential,False,Low competition advantage,42.389523694
8942d9934d3ffff,30.06,Low Potential,False,Low competition advantage,31.0839969166
8942d9921cfffff,29.75,Low Potential,False,Low competition advantage,30.544023205600002
8942d98cc27ffff,34.03,Low Potential,False,Low competition advantage,37.996011826
8942dd66953ffff,30.01,Low Potential,False,Low competition advantage,31.009180101
8942d98c88bffff,34.2,Low Potential,False,Low competition advantage,38.3006358
8942d992037ffff,29.86,Low Potential,False,Low competition advantage,30.749729567
8942d986677ffff,32.74,Low Potential,False,Low competition advantage,35.755207862
8942d995907ffff,33.35,Low Potential,False,Low competition advantage,36.8328172035
8942d99211bffff,29.69,Low Potential,False,Low competition advantage,30.447115963799998
8942d91701bffff,37.13,Low Potential,False,Low competition advantage,43.627976233300004
8942d98e983ffff,34.22,Low Potential,False,Low competition advantage,38.341955524
8942dd646d7ffff,29.92,Low Potential,False,Low competition advantage,30.851884132000002
8942d993483ffff,30.06,Low Potential,False,Low competition advantage,31.1010450664
8942d992033ffff,29.88,Low Potential,False,Low competition advantage,30.777644529799996
8942d98db37ffff,35.53,Low Potential,False,Low competition advantage,40.6864883475
8942d98d967ffff,34.9,Low Potential,False,Low competition advantage,39.6427238938
8942d98eba3ffff,34.41,Low Potential,False,Low competition advantage,38.671977758
8942dd66863ffff,30.07,Low Potential,False,Low competition advantage,31.1204772382
8942d98eb3bffff,34.69,Low Potential,False,Low competition advantage,39.14838508
8942d9170cfffff,37.76,Low Potential,False,Low competition advantage,44.6514197483
8942dd66a83ffff,30.07,Low Potential,False,Low competition advantage,31.107275321
8942d995983ffff,33.85,Low Potential,False,Low competition advantage,37.687939983999996
8942d99598fffff,33.8,Low Potential,False,Low competition advantage,37.610655512
8942d995993ffff,34.23,Low Potential,False,Low competition advantage,38.355550781999995
8942d911ac3ffff,34.48,Low Potential,False,Low competition advantage,38.931050073399994
8942dd65483ffff,29.84,Low Potential,False,Low competition advantage,30.7114326236
8942d995d2bffff,34.77,Low Potential,False,Low competition advantage,39.289808642000004
8942d995917ffff,33.54,Low Potential,False,Low competition advantage,37.160965626
8942d91ad17ffff,34.46,Low Potential,False,Low competition advantage,38.752357294
8942dd64473ffff,29.99,Low Potential,False,Low competition advantage,30.983476691
8942d992007ffff,29.93,Low Potential,False,Low competition advantage,30.865333063599998
8942d98dbafffff,35.37,Low Potential,False,Low competition advantage,40.34404165
8942d9844d3ffff,34.07,Low Potential,False,Low competition advantage,38.077130774000004
8942d91746fffff,37.18,Low Potential,False,Low competition advantage,43.493361078
8942d98ca0bffff,34.46,Low Potential,False,Low competition advantage,38.759953988
8942d994307ffff,36.03,Low Potential,False,Low competition advantage,41.55917925919999
8942d9170dbffff,37.98,Low Potential,False,Low competition advantage,44.878321484
8942d98426bffff,37.24,Low Potential,False,Low competition advantage,43.606311536
8942d917467ffff,36.8,Low Potential,False,Low competition advantage,42.826757312
8942d995d3bffff,34.74,Low Potential,False,Low competition advantage,39.2525091
8942d98e947ffff,34.41,Low Potential,False,Low competition advantage,38.667959662
8942d9846a3ffff,36.83,Low Potential,False,Low competition advantage,42.887011828
8942d99260bffff,30.16,Low Potential,False,Low competition advantage,31.269372475399997
8942d917637ffff,39.25,Low Potential,False,Low competition advantage,47.099434948
8942dd6093bffff,29.68,Low Potential,False,Low competition advantage,30.442037381799995
8942d910aa7ffff,41.57,Low Potential,False,High population demand | Low competition advantage,51.3280589112
8942d9118abffff,35.09,Low Potential,False,Low competition advantage,39.873776553599996
8942d91742bffff,36.52,Low Potential,False,Low competition advantage,42.354774408000004
8942dd29b2bffff,30.18,Low Potential,False,Low competition advantage,31.3202260528
8942d984623ffff,37.02,Low Potential,False,Low competition advantage,43.215569018
8942d98620bffff,33.1,Low Potential,False,Low competition advantage,36.391125018
8942d98eb6fffff,34.19,Low Potential,False,Low competition advantage,38.298790884
8942dd64683ffff,29.95,Low Potential,False,Low competition advantage,30.910335935599996
8942d995d07ffff,35.34,Low Potential,False,Low competition advantage,40.301068418
8942d98c843ffff,34.16,Low Potential,False,Low competition advantage,38.239290663999995
8942d994077ffff,35.31,Low Potential,False,Low competition advantage,40.3180198132
8942d91ac27ffff,33.9,Low Potential,False,Low competition advantage,37.786294574
8942dd29b4fffff,30.11,Low Potential,False,Low competition advantage,31.197936007599996
8942d917623ffff,39.15,Low Potential,False,Low competition advantage,46.933141625999994
8942d9946a7ffff,33.77,Low Potential,False,Low competition advantage,37.555690104
8942d917423ffff,36.35,Low Potential,False,Low competition advantage,42.051306
8942d986667ffff,32.66,Low Potential,False,Low competition advantage,35.636669214
8942d910b87ffff,41.32,Low Potential,False,High population demand | Low competition advantage,51.1067078171
8942d91185bffff,34.53,Low Potential,False,Low competition advantage,38.891947474
8942d984443ffff,35.77,Low Potential,False,Low competition advantage,41.04778023
8942d911857ffff,34.55,Low Potential,False,Low competition advantage,38.91943197
8942dd654d7ffff,29.82,Low Potential,False,Low competition advantage,30.690747511599998
8942d99201bffff,29.96,Low Potential,False,Low competition advantage,30.942703810799998
8942d98d907ffff,34.71,Low Potential,False,Low competition advantage,39.203353228
8942d99592bffff,33.12,Low Potential,False,Low competition advantage,36.440809124
8942d995d17ffff,35.78,Low Potential,False,Low competition advantage,41.05749877
8942dd6691bffff,29.97,Low Potential,False,Low competition advantage,30.9486570594
8942dd6687bffff,30.05,Low Potential,False,Low competition advantage,31.097473140600002
8942d917437ffff,36.33,Low Potential,False,Low competition advantage,42.021780217999996
8942d985e07ffff,34.81,Low Potential,False,Low competition advantage,39.4458294497
8942d9940cfffff,34.55,Low Potential,False,Low competition advantage,38.919888074
8942d98dba7ffff,35.34,Low Potential,False,Low competition advantage,40.293553674
8942dd645cbffff,29.95,Low Potential,False,Low competition advantage,30.9203505772
8942d911803ffff,34.59,Low Potential,False,Low competition advantage,38.993898908000006
8942d9166dbffff,35.48,Low Potential,False,Low competition advantage,40.610227525300004
8942dd64513ffff,29.95,Low Potential,False,Low competition advantage,30.9131934002
8942d984283ffff,37.26,Low Potential,False,Low competition advantage,43.648806452
8942d91aeb3ffff,32.56,Low Potential,False,Low competition advantage,35.462989099999994
8942d98e913ffff,34.48,Low Potential,False,Low competition advantage,38.812724134
8942d984273ffff,37.3,Low Potential,False,Low competition advantage,43.724382928
8942d911e6fffff,34.39,Low Potential,False,Low competition advantage,38.64351264
8942d98ca03ffff,34.47,Low Potential,False,Low competition advantage,38.787826914
8942d98c883ffff,34.02,Low Potential,False,Low competition advantage,38.01520109
8942d91ad1bffff,34.32,Low Potential,False,Low competition advantage,38.528328388
8942d98db23ffff,35.43,Low Potential,False,Low competition advantage,40.5006977598
8942dd60bb3ffff,29.57,Low Potential,False,Low competition advantage,30.256212390199998
8942d910acfffff,40.49,Low Potential,False,Low competition advantage,49.27368595
8942d986693ffff,32.86,Low Potential,False,Low competition advantage,35.98291485
8942d910a8fffff,41.25,Low Potential,False,High population demand | Low competition advantage,50.59210882000001
8942d9175dbffff,35.78,Low Potential,False,Low competition advantage,41.065216912000004
8942dd66a9bffff,30.05,Low Potential,False,Low competition advantage,31.091095793
8942d992657ffff,30.15,Low Potential,False,Low competition advantage,31.265507987199996
8942d995d8fffff,35.88,Low Potential,False,Low competition advantage,41.238472916
8942d9170d7ffff,37.31,Low Potential,False,Low competition advantage,43.7966678039
8942d98cdcbffff,33.97,Low Potential,False,Low competition advantage,37.916709812
8942dd6682bffff,30.01,Low Potential,False,Low competition advantage,31.025827194
8942dd6444bffff,29.94,Low Potential,False,Low competition advantage,30.915103711999997
8942dd6443bffff,29.97,Low Potential,False,Low competition advantage,30.9559801784
8942dd669bbffff,29.95,Low Potential,False,Low competition advantage,30.9925553358
8942d91669bffff,34.66,Low Potential,False,Low competition advantage,39.2936029573
8942d98629bffff,32.7,Low Potential,False,Low competition advantage,35.716650744
8942d91766fffff,40.87,Low Potential,False,Low competition advantage,49.935235004
8942d9175d3ffff,35.74,Low Potential,False,Low competition advantage,41.015804548
8942d91ada7ffff,34.43,Low Potential,False,Low competition advantage,38.731359362
8942d99349bffff,30.03,Low Potential,False,Low competition advantage,31.0706848888
8942d911ab3ffff,34.54,Low Potential,False,Low competition advantage,39.0688067885
8942dd669a7ffff,29.98,Low Potential,False,Low competition advantage,30.9793076024
8942dd654dbffff,29.72,Low Potential,False,Low competition advantage,30.534247804999996
8942d9844c3ffff,34.21,Low Potential,False,Low competition advantage,38.346513189999996
8942d986273ffff,33.4,Low Potential,False,Low competition advantage,36.927852734
8942dd29b77ffff,30.16,Low Potential,False,Low competition advantage,31.2996985466
8942d9920cbffff,30.03,Low Potential,False,Low competition advantage,31.063431599399998
8942dd60973ffff,29.59,Low Potential,False,Low competition advantage,30.311703214999998
8942d98c857ffff,34.03,Low Potential,False,Low competition advantage,38.04043157
8942d91ae8fffff,32.16,Low Potential,False,Low competition advantage,34.77643042
8942dd6684fffff,30.05,Low Potential,False,Low competition advantage,31.106831696799997
8942d98d96bffff,35.29,Low Potential,False,Low competition advantage,40.221259888
8942d98eb33ffff,34.63,Low Potential,False,Low competition advantage,39.077388203999995
8942d917003ffff,36.65,Low Potential,False,Low competition advantage,42.8666081633
8942d99415bffff,35.68,Low Potential,False,Low competition advantage,41.1426337029
8942d98ebb7ffff,34.34,Low Potential,False,Low competition advantage,38.573737774
8942d98d9abffff,34.37,Low Potential,False,Low competition advantage,38.624031366
8942d9172d3ffff,41.21,Low Potential,False,High population demand | Low competition advantage,50.5324239
8942d9118a7ffff,36.13,Low Potential,False,Low competition advantage,41.7016268
8942d985e87ffff,35.52,Low Potential,False,Low competition advantage,40.627206457999996
8942d98db6fffff,35.55,Low Potential,False,Low competition advantage,40.679255401999995
8942d98ca17ffff,34.24,Low Potential,False,Low competition advantage,38.401677084
8942dd29b4bffff,30.13,Low Potential,False,Low competition advantage,31.2446030426
8942d985e17ffff,34.97,Low Potential,False,Low competition advantage,39.682289782000005
8942d985c5bffff,36.3,Low Potential,False,Low competition advantage,41.986659778
8942dd66917ffff,29.95,Low Potential,False,Low competition advantage,30.934346464199997
8942dd645b3ffff,29.88,Low Potential,False,Low competition advantage,30.8884076003
8942d98668fffff,32.77,Low Potential,False,Low competition advantage,35.844476264
8942d9846afffff,36.89,Low Potential,False,Low competition advantage,43.022201398
8942d98eb67ffff,34.29,Low Potential,False,Low competition advantage,38.495206845999995
8942dd673afffff,29.89,Low Potential,False,Low competition advantage,30.827261984599996
8942d995933ffff,33.26,Low Potential,False,Low competition advantage,36.750490765
8942d91ac67ffff,33.41,Low Potential,False,Low competition advantage,37.0189006915
8942d99438bffff,35.9,Low Potential,False,Low competition advantage,41.300574256
8942dd66843ffff,29.98,Low Potential,False,Low competition advantage,31.0742551664
8942d910d6bffff,42.13,Low Potential,False,High population demand | Low competition advantage,52.14567702
8942d992653ffff,30.14,Low Potential,False,Low competition advantage,31.276229618000002
8942d98e997ffff,34.32,Low Potential,False,Low competition advantage,38.546790588
8942d985e0fffff,34.61,Low Potential,False,Low competition advantage,39.05810614
8942d995d93ffff,36.21,Low Potential,False,Low competition advantage,41.836261166
8942dd645bbffff,29.9,Low Potential,False,Low competition advantage,30.863189323399997
8942d992637ffff,30.04,Low Potential,False,Low competition advantage,31.0938278168
8942dd67343ffff,29.83,Low Potential,False,Low competition advantage,30.731836765999997
8942dd64447ffff,29.96,Low Potential,False,Low competition advantage,30.9653584438
8942d91adabffff,34.55,Low Potential,False,Low competition advantage,38.950576483999996
8942d98444fffff,36.44,Low Potential,False,Low competition advantage,42.24320301
8942d985ccbffff,36.68,Low Potential,False,Low competition advantage,42.656837292
8942d98462fffff,37.11,Low Potential,False,Low competition advantage,43.39938545
8942d98628bffff,32.79,Low Potential,False,Low competition advantage,35.880926544000005
8942d9940c3ffff,33.89,Low Potential,False,Low competition advantage,37.80371524
8942d98e90bffff,34.26,Low Potential,False,Low competition advantage,38.441668194
8942dd646d3ffff,29.88,Low Potential,False,Low competition advantage,30.8240239674
8942dd66e6fffff,29.95,Low Potential,False,Low competition advantage,30.9404104124
8942d9172dbffff,41.68,Low Potential,False,High population demand | Low competition advantage,51.36983918
8942d98db67ffff,35.62,Low Potential,False,Low competition advantage,40.819564666
8942d98c897ffff,33.98,Low Potential,False,Low competition advantage,37.95996088
8942d985e63ffff,34.46,Low Potential,False,Low competition advantage,38.788495392
8942dd60933ffff,29.64,Low Potential,False,Low competition advantage,30.4133818306
8942dd65497ffff,29.8,Low Potential,False,Low competition advantage,30.694975225599997
8942d984233ffff,37.29,Low Potential,False,Low competition advantage,43.900792304999996
8942d986617ffff,32.75,Low Potential,False,Low competition advantage,35.82283758
8942dd645c7ffff,29.89,Low Potential,False,Low competition advantage,30.8425525792
8942d91080fffff,41.68,Low Potential,False,High population demand | Low competition advantage,51.36006504
8942d98d963ffff,34.91,Low Potential,False,Low competition advantage,39.586340912000004
8942d911d6fffff,36.67,Low Potential,False,Low competition advantage,42.654221496
8942dd64437ffff,29.98,Low Potential,False,Low competition advantage,31.0065960766
8942d985cd3ffff,36.95,Low Potential,False,Low competition advantage,43.136086402
8942d986263ffff,33.57,Low Potential,False,Low competition advantage,37.25128393
8942d98cdc3ffff,34.22,Low Potential,False,Low competition advantage,38.378068876
8942d98d9a3ffff,34.48,Low Potential,False,Low competition advantage,38.84479801
8942d99432bffff,36.16,Low Potential,False,Low competition advantage,41.766238334
8942d910a13ffff,40.94,Low Potential,False,High population demand | Low competition advantage,50.0777001
8942d992633ffff,30.06,Low Potential,False,Low competition advantage,31.1508051956
8942d98c81bffff,33.9,Low Potential,False,Low competition advantage,37.81990278
8942dd6469bffff,29.89,Low Potential,False,Low competition advantage,30.856671693799996
8942dd29b73ffff,30.08,Low Potential,False,Low competition advantage,31.1805140464
8942dd645b7ffff,29.92,Low Potential,False,Low competition advantage,30.937954656099997
8942d98e9b7ffff,34.4,Low Potential,False,Low competition advantage,38.933196431599995
8942d98cabbffff,34.23,Low Potential,False,Low competition advantage,38.397392159999995
8942d9844cfffff,35.19,Low Potential,False,Low competition advantage,40.077853418
8942dd669cfffff,29.97,Low Potential,False,Low competition advantage,30.9850446914
8942d910a53ffff,40.35,Low Potential,False,Low competition advantage,49.051317994
8942d910d37ffff,42.2,Low Potential,False,High population demand | Low competition advantage,52.28609466
8942d99400bffff,35.08,Low Potential,False,Low competition advantage,39.884128332
8942d985a5bffff,34.35,Low Potential,False,Low competition advantage,38.646544114799994
8942d985ad3ffff,34.34,Low Potential,False,Low competition advantage,38.603077234
8942d98db2bffff,35.42,Low Potential,False,Low competition advantage,40.471487298
8942d98428fffff,37.35,Low Potential,False,Low competition advantage,43.834850585999995
8942d9108a7ffff,42.12,Low Potential,False,High population demand | Low competition advantage,52.14823356
8942dd6094fffff,29.55,Low Potential,False,Low competition advantage,30.256503460599998
8942d99439bffff,35.87,Low Potential,False,Low competition advantage,41.265917498
8942dd6549bffff,29.8,Low Potential,False,Low competition advantage,30.6885916592
8942dd29b27ffff,30.15,Low Potential,False,Low competition advantage,31.304596440799997
8942d910ab3ffff,41.18,Low Potential,False,High population demand | Low competition advantage,50.50444512
8942dd29a6fffff,30.0,Low Potential,False,Low competition advantage,31.046158011999996
8942d98e98fffff,34.56,Low Potential,False,Low competition advantage,38.987924182
8942d911843ffff,34.4,Low Potential,False,Low competition advantage,38.712851428
8942d986607ffff,32.68,Low Potential,False,Low competition advantage,35.71481372
8942d91aeb7ffff,32.78,Low Potential,False,Low competition advantage,35.892552356
8942d911ab7ffff,34.65,Low Potential,False,Low competition advantage,39.309276413899994
8942dd6440fffff,29.96,Low Potential,False,Low competition advantage,30.976599953799997
8942d986213ffff,32.81,Low Potential,False,Low competition advantage,35.937240082
8942d91180bffff,34.59,Low Potential,False,Low competition advantage,39.033714648
8942d9959abffff,33.35,Low Potential,False,Low competition advantage,36.8956782654
8942d984263ffff,37.42,Low Potential,False,Low competition advantage,43.96639486
